epoch,loss_g0,loss_g1,loss_g2,loss_g3,avg_loss,worst_loss,acc_g0,acc_g1,acc_g2,acc_g3,avg_acc,worst_acc,adv_prob_g0,adv_prob_g1,adv_prob_g2,adv_prob_g3
101,0.0004,0.0001,0.0001,0.0004,0.0002,0.0004,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
102,0.0004,0.0001,0.0001,0.0003,0.0002,0.0004,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
103,0.0005,0.0001,0.0001,0.0002,0.0002,0.0005,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
104,0.0004,0.0001,0.0001,0.0005,0.0003,0.0005,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
105,0.0004,0.0001,0.0001,0.0003,0.0002,0.0004,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
106,0.0005,0.0001,0.0001,0.0004,0.0002,0.0005,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
107,0.0005,0.0001,0.0001,0.0005,0.0003,0.0005,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
108,0.0005,0.0001,0.0001,0.0005,0.0003,0.0005,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
109,0.0004,0.0001,0.0001,0.0003,0.0002,0.0004,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
110,0.0003,0.0001,0.0001,0.0002,0.0002,0.0003,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
111,0.0004,0.0001,0.0001,0.0004,0.0003,0.0004,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
112,0.0003,0.0001,0.0,0.0003,0.0002,0.0003,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
113,0.0005,0.0001,0.0001,0.0003,0.0002,0.0005,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
114,0.0004,0.0001,0.0001,0.0004,0.0003,0.0004,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
115,0.0004,0.0001,0.0001,0.0003,0.0002,0.0004,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
116,0.0003,0.0001,0.0001,0.0002,0.0002,0.0003,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
117,0.0003,0.0001,0.0,0.0002,0.0001,0.0003,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
118,0.0003,0.0001,0.0001,0.0002,0.0002,0.0003,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
119,0.0003,0.0001,0.0001,0.0003,0.0002,0.0003,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
120,0.0003,0.0001,0.0001,0.0003,0.0002,0.0003,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
121,0.0004,0.0002,0.0001,0.0007,0.0003,0.0007,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
122,0.0004,0.0001,0.0002,0.0006,0.0003,0.0006,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
123,0.0004,0.0001,0.0001,0.0003,0.0002,0.0004,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
124,0.0018,0.0097,0.0104,0.0843,0.0265,0.0843,0.9994,0.9946,1.0,0.9697,0.9909,0.9697,0.25,0.25,0.25,0.25
125,0.1104,0.0844,0.0195,0.0955,0.0774,0.1104,0.9648,0.9728,0.9821,0.9688,0.9721,0.9648,0.25,0.25,0.25,0.25
126,0.011,0.0327,0.0126,0.0232,0.0199,0.0327,0.9971,0.9946,1.0,0.9896,0.9953,0.9896,0.25,0.25,0.25,0.25
127,0.0071,0.0033,0.0009,0.0076,0.0047,0.0076,0.9989,1.0,1.0,0.9981,0.9992,0.9981,0.25,0.25,0.25,0.25
128,0.0041,0.0011,0.0005,0.0037,0.0024,0.0041,0.9994,1.0,1.0,1.0,0.9999,0.9994,0.25,0.25,0.25,0.25
129,0.0032,0.0009,0.0006,0.0034,0.002,0.0034,0.9997,1.0,1.0,1.0,0.9999,0.9997,0.25,0.25,0.25,0.25
130,0.0026,0.0007,0.0005,0.0032,0.0017,0.0032,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
131,0.0026,0.0007,0.0005,0.0027,0.0017,0.0027,0.9997,1.0,1.0,1.0,0.9999,0.9997,0.25,0.25,0.25,0.25
132,0.0017,0.0008,0.0003,0.0026,0.0014,0.0026,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
133,0.0018,0.0006,0.0006,0.0023,0.0013,0.0023,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
134,0.0018,0.0005,0.0002,0.0023,0.0012,0.0023,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
135,0.0016,0.0004,0.0002,0.0015,0.0009,0.0016,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
136,0.0016,0.0005,0.0002,0.002,0.0011,0.002,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
137,0.0013,0.0004,0.0001,0.0014,0.0008,0.0014,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
138,0.0018,0.0005,0.0002,0.0024,0.0012,0.0024,1.0,1.0,1.0,0.9991,0.9998,0.9991,0.25,0.25,0.25,0.25
139,0.0013,0.0004,0.0003,0.0017,0.0009,0.0017,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
140,0.0009,0.0003,0.0003,0.0017,0.0008,0.0017,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
141,0.0012,0.0003,0.0001,0.0012,0.0007,0.0012,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
142,0.0009,0.0003,0.0002,0.0011,0.0006,0.0011,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
143,0.0009,0.0003,0.0001,0.0011,0.0006,0.0011,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
144,0.0008,0.0003,0.0002,0.001,0.0006,0.001,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
145,0.0009,0.0006,0.0003,0.0011,0.0007,0.0011,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
146,0.0008,0.0002,0.0001,0.0009,0.0005,0.0009,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
147,0.001,0.0003,0.0001,0.0007,0.0006,0.001,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
148,0.0007,0.0003,0.0001,0.0008,0.0005,0.0008,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
149,0.0008,0.0003,0.0002,0.001,0.0006,0.001,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
150,0.0007,0.0002,0.0001,0.0009,0.0005,0.0009,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
151,0.0007,0.0002,0.0001,0.0011,0.0005,0.0011,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
152,0.0006,0.0002,0.0001,0.0006,0.0004,0.0006,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
153,0.0007,0.0002,0.0001,0.0007,0.0004,0.0007,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
154,0.0009,0.0002,0.0003,0.0013,0.0007,0.0013,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
155,0.0007,0.0002,0.0001,0.0005,0.0004,0.0007,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
156,0.0008,0.0003,0.0001,0.0006,0.0004,0.0008,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
157,0.0005,0.0001,0.0001,0.0005,0.0003,0.0005,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
158,0.0006,0.0002,0.0001,0.0009,0.0005,0.0009,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
159,0.0006,0.0002,0.0001,0.0007,0.0004,0.0007,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
160,0.0005,0.0001,0.0001,0.0004,0.0003,0.0005,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
161,0.0004,0.0001,0.0001,0.0005,0.0003,0.0005,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
162,0.0006,0.0001,0.0001,0.0008,0.0004,0.0008,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
163,0.0005,0.0001,0.0001,0.0004,0.0003,0.0005,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
164,0.0005,0.0001,0.0001,0.0005,0.0003,0.0005,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
165,0.0005,0.0002,0.0002,0.0005,0.0003,0.0005,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
166,0.0005,0.0001,0.0001,0.0004,0.0003,0.0005,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
167,0.0004,0.0001,0.0001,0.0005,0.0003,0.0005,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
168,0.0004,0.0002,0.0001,0.0006,0.0003,0.0006,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
169,0.0005,0.0001,0.0005,0.0009,0.0005,0.0009,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
170,0.0006,0.0001,0.0001,0.0004,0.0003,0.0006,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
171,0.0004,0.0001,0.0001,0.0004,0.0003,0.0004,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
172,0.0004,0.0001,0.0001,0.0004,0.0002,0.0004,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
173,0.0005,0.0001,0.0001,0.0005,0.0003,0.0005,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
174,0.0006,0.0001,0.0001,0.0006,0.0003,0.0006,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
175,0.0004,0.0001,0.0001,0.0005,0.0003,0.0005,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
