epoch,loss_g0,loss_g1,loss_g2,loss_g3,avg_loss,worst_loss,acc_g0,acc_g1,acc_g2,acc_g3,avg_acc,worst_acc,adv_prob_g0,adv_prob_g1,adv_prob_g2,adv_prob_g3
127,0.2615,0.217,0.1472,0.3242,0.2375,0.3242,0.958,0.9783,0.9821,0.8798,0.9496,0.8798,0.25,0.25,0.25,0.25
128,0.2606,0.2177,0.1415,0.3205,0.2351,0.3205,0.9597,0.9891,0.9821,0.878,0.9522,0.878,0.25,0.25,0.25,0.25
129,0.2597,0.2168,0.1353,0.318,0.2324,0.318,0.9571,0.9891,0.9821,0.878,0.9516,0.878,0.25,0.25,0.25,0.25
130,0.2575,0.2139,0.139,0.3163,0.2317,0.3163,0.9571,0.9837,0.9821,0.8817,0.9512,0.8817,0.25,0.25,0.25,0.25
131,0.2556,0.2087,0.1347,0.3159,0.2287,0.3159,0.9591,0.9946,0.9821,0.8761,0.953,0.8761,0.25,0.25,0.25,0.25
132,0.2542,0.2035,0.1343,0.3126,0.2261,0.3126,0.9594,0.9837,0.9821,0.8808,0.9515,0.8808,0.25,0.25,0.25,0.25
133,0.2517,0.2054,0.1344,0.3111,0.2257,0.3111,0.9611,0.9891,0.9821,0.8798,0.9531,0.8798,0.25,0.25,0.25,0.25
134,0.2504,0.2038,0.1305,0.3126,0.2243,0.3126,0.9603,0.9891,0.9821,0.8789,0.9526,0.8789,0.25,0.25,0.25,0.25
135,0.2477,0.2016,0.1232,0.3121,0.2212,0.3121,0.9614,0.9891,0.9821,0.8798,0.9531,0.8798,0.25,0.25,0.25,0.25
136,0.2458,0.1976,0.1222,0.31,0.2189,0.31,0.9634,0.9891,0.9821,0.8761,0.9527,0.8761,0.25,0.25,0.25,0.25
137,0.2433,0.1922,0.1263,0.3093,0.2178,0.3093,0.9643,0.9946,0.9821,0.8827,0.9559,0.8827,0.25,0.25,0.25,0.25
138,0.2412,0.1938,0.1216,0.3095,0.2165,0.3095,0.9637,0.9891,0.9821,0.8789,0.9535,0.8789,0.25,0.25,0.25,0.25
139,0.2386,0.1913,0.1227,0.311,0.2159,0.311,0.9643,0.9891,0.9821,0.878,0.9534,0.878,0.25,0.25,0.25,0.25
