epoch,loss_g0,loss_g1,loss_g2,loss_g3,avg_loss,worst_loss,acc_g0,acc_g1,acc_g2,acc_g3,avg_acc,worst_acc,adv_prob_g0,adv_prob_g1,adv_prob_g2,adv_prob_g3
173,0.3594,0.1863,0.0323,0.3099,0.222,0.3594,0.9328,1.0,1.0,0.8874,0.9551,0.8874,0.0874,0.1372,0.69,0.0854
174,0.3594,0.1892,0.0342,0.3103,0.2233,0.3594,0.9357,1.0,1.0,0.8846,0.9551,0.8846,0.0871,0.1362,0.692,0.0847
175,0.361,0.1881,0.0358,0.3115,0.2241,0.361,0.9337,1.0,1.0,0.8836,0.9543,0.8836,0.0868,0.1351,0.694,0.0841
176,0.3602,0.1869,0.0323,0.3059,0.2213,0.3602,0.9334,1.0,1.0,0.8865,0.955,0.8865,0.0865,0.1344,0.6958,0.0833
177,0.3606,0.1854,0.0312,0.3085,0.2214,0.3606,0.9305,1.0,1.0,0.8846,0.9538,0.8846,0.0863,0.1335,0.6976,0.0826
178,0.3621,0.1902,0.0311,0.3096,0.2232,0.3621,0.9348,1.0,1.0,0.8855,0.9551,0.8855,0.086,0.1329,0.699,0.0821
179,0.3605,0.1857,0.0286,0.31,0.2212,0.3605,0.9362,1.0,1.0,0.8798,0.954,0.8798,0.0857,0.1324,0.7004,0.0815
180,0.3593,0.1907,0.0308,0.3098,0.2226,0.3593,0.9408,1.0,1.0,0.8808,0.9554,0.8808,0.0854,0.1318,0.702,0.0809
181,0.3594,0.1897,0.0312,0.3076,0.222,0.3594,0.9394,1.0,1.0,0.8903,0.9574,0.8903,0.0852,0.1313,0.7033,0.0803
182,0.3624,0.1853,0.0301,0.3128,0.2226,0.3624,0.936,1.0,1.0,0.8865,0.9556,0.8865,0.085,0.1306,0.7046,0.0798
183,0.3594,0.1892,0.0278,0.3104,0.2217,0.3594,0.9388,1.0,1.0,0.8893,0.957,0.8893,0.0847,0.1301,0.706,0.0791
184,0.3603,0.1869,0.0289,0.3096,0.2215,0.3603,0.9365,1.0,1.0,0.8874,0.956,0.8874,0.0843,0.1295,0.7078,0.0784
185,0.3601,0.1906,0.0294,0.3089,0.2222,0.3601,0.938,1.0,1.0,0.8836,0.9554,0.8836,0.0841,0.129,0.709,0.0778
186,0.3612,0.1875,0.0282,0.3124,0.2223,0.3612,0.9383,1.0,1.0,0.8808,0.9548,0.8808,0.084,0.1285,0.7103,0.0773
187,0.3617,0.1878,0.029,0.3131,0.2229,0.3617,0.9408,1.0,1.0,0.8855,0.9566,0.8855,0.0837,0.128,0.7115,0.0768
188,0.3595,0.1879,0.0321,0.3113,0.2227,0.3595,0.9397,1.0,1.0,0.8884,0.957,0.8884,0.0835,0.1277,0.7126,0.0763
189,0.3616,0.1893,0.0301,0.3152,0.224,0.3616,0.942,1.0,1.0,0.8874,0.9573,0.8874,0.0833,0.127,0.714,0.0758
190,0.3597,0.19,0.0271,0.3108,0.2219,0.3597,0.9431,1.0,1.0,0.8808,0.956,0.8808,0.0831,0.1268,0.7148,0.0753
191,0.3602,0.1887,0.0278,0.3134,0.2225,0.3602,0.9451,1.0,1.0,0.8874,0.9581,0.8874,0.0828,0.1267,0.7157,0.0748
192,0.3609,0.1903,0.0265,0.3135,0.2228,0.3609,0.9408,1.0,1.0,0.8865,0.9568,0.8865,0.0827,0.1262,0.7168,0.0744
193,0.3596,0.188,0.027,0.3153,0.2225,0.3596,0.944,1.0,1.0,0.8855,0.9574,0.8855,0.0824,0.1259,0.7178,0.074
194,0.3601,0.1892,0.0288,0.3162,0.2236,0.3601,0.9445,1.0,1.0,0.878,0.9556,0.878,0.0821,0.1254,0.7188,0.0737
195,0.3608,0.1905,0.0285,0.3173,0.2243,0.3608,0.942,1.0,1.0,0.8808,0.9557,0.8808,0.0819,0.125,0.7198,0.0733
196,0.3618,0.1905,0.0268,0.3179,0.2242,0.3618,0.9448,1.0,1.0,0.8846,0.9574,0.8846,0.0817,0.1246,0.7207,0.073
197,0.3597,0.1873,0.0258,0.3166,0.2224,0.3597,0.9454,1.0,1.0,0.8789,0.9561,0.8789,0.0815,0.1242,0.7216,0.0726
198,0.3615,0.1887,0.0269,0.3202,0.2243,0.3615,0.9431,1.0,1.0,0.8723,0.9538,0.8723,0.0813,0.1239,0.7225,0.0723
199,0.3594,0.1916,0.0252,0.3185,0.2237,0.3594,0.9465,1.0,1.0,0.8846,0.9578,0.8846,0.0811,0.1234,0.7236,0.072
200,0.3616,0.1909,0.0255,0.3195,0.2244,0.3616,0.9425,1.0,1.0,0.8884,0.9577,0.8884,0.0809,0.1231,0.7242,0.0717
201,0.3612,0.1904,0.0265,0.3201,0.2245,0.3612,0.9471,1.0,1.0,0.8808,0.957,0.8808,0.0808,0.1225,0.7253,0.0715
202,0.3614,0.1965,0.0259,0.3222,0.2265,0.3614,0.9425,1.0,1.0,0.877,0.9549,0.877,0.0805,0.122,0.7263,0.0711
203,0.3622,0.1948,0.027,0.3226,0.2267,0.3622,0.9474,1.0,1.0,0.878,0.9563,0.878,0.0803,0.1216,0.7272,0.0709
204,0.3653,0.1921,0.0305,0.3237,0.2279,0.3653,0.944,1.0,1.0,0.8817,0.9564,0.8817,0.0802,0.1213,0.7278,0.0707
205,0.3629,0.1913,0.0259,0.319,0.2247,0.3629,0.9465,1.0,1.0,0.8884,0.9587,0.8884,0.0801,0.1209,0.7285,0.0704
206,0.3637,0.1952,0.0256,0.3236,0.227,0.3637,0.9468,1.0,1.0,0.8855,0.9581,0.8855,0.08,0.1207,0.729,0.0703
207,0.3626,0.1922,0.0247,0.3216,0.2253,0.3626,0.9483,1.0,1.0,0.8836,0.958,0.8836,0.08,0.1207,0.7293,0.0701
208,0.3634,0.1954,0.0254,0.3238,0.227,0.3634,0.9471,1.0,1.0,0.878,0.9563,0.878,0.0799,0.1202,0.73,0.0699
209,0.3645,0.1931,0.0246,0.3241,0.2266,0.3645,0.9468,1.0,1.0,0.878,0.9562,0.878,0.0798,0.1198,0.7307,0.0697
210,0.3641,0.1966,0.0245,0.3223,0.2269,0.3641,0.9468,1.0,1.0,0.8827,0.9574,0.8827,0.0798,0.1196,0.7312,0.0694
211,0.3647,0.1941,0.0254,0.324,0.2271,0.3647,0.9474,1.0,1.0,0.8855,0.9582,0.8855,0.0797,0.1191,0.7318,0.0694
212,0.3647,0.1963,0.0249,0.3256,0.2279,0.3647,0.948,1.0,1.0,0.8789,0.9567,0.8789,0.0796,0.1191,0.7321,0.0692
213,0.3658,0.1976,0.0253,0.3265,0.2288,0.3658,0.9477,1.0,1.0,0.8761,0.9559,0.8761,0.0795,0.1189,0.7325,0.0691
214,0.365,0.1989,0.0253,0.3244,0.2284,0.365,0.9474,1.0,1.0,0.8827,0.9575,0.8827,0.0794,0.1191,0.7326,0.0689
215,0.366,0.1978,0.0254,0.3261,0.2288,0.366,0.9514,1.0,1.0,0.8817,0.9583,0.8817,0.0793,0.1186,0.7334,0.0688
216,0.3673,0.1987,0.024,0.3265,0.2291,0.3673,0.9488,1.0,1.0,0.8761,0.9562,0.8761,0.0793,0.1185,0.7334,0.0687
217,0.3681,0.1986,0.0248,0.3262,0.2294,0.3681,0.9505,1.0,1.0,0.8846,0.9588,0.8846,0.0794,0.1186,0.7334,0.0687
218,0.3678,0.1991,0.0235,0.3306,0.2302,0.3678,0.948,1.0,1.0,0.8751,0.9558,0.8751,0.0793,0.1186,0.7335,0.0686
219,0.3679,0.2001,0.0226,0.3289,0.2299,0.3679,0.9508,1.0,1.0,0.8732,0.956,0.8732,0.0793,0.1185,0.7338,0.0685
220,0.3702,0.201,0.0244,0.3305,0.2315,0.3702,0.9503,1.0,1.0,0.877,0.9568,0.877,0.0793,0.1184,0.7339,0.0684
221,0.3684,0.2013,0.0235,0.3284,0.2304,0.3684,0.9557,1.0,1.0,0.877,0.9582,0.877,0.0793,0.1185,0.7339,0.0684
222,0.3682,0.2024,0.0221,0.3278,0.2301,0.3682,0.9525,1.0,1.0,0.8817,0.9586,0.8817,0.0793,0.1186,0.7337,0.0684
223,0.3711,0.2026,0.0261,0.3299,0.2324,0.3711,0.9531,1.0,1.0,0.8789,0.958,0.8789,0.0793,0.119,0.7333,0.0684
224,0.3711,0.2025,0.023,0.3309,0.2319,0.3711,0.9485,1.0,1.0,0.8855,0.9585,0.8855,0.0794,0.1191,0.7332,0.0683
225,0.3709,0.2037,0.0212,0.3329,0.2322,0.3709,0.9525,1.0,1.0,0.8742,0.9567,0.8742,0.0794,0.1193,0.733,0.0682
226,0.3719,0.2048,0.0228,0.3329,0.2331,0.3719,0.9503,1.0,1.0,0.877,0.9568,0.877,0.0795,0.1192,0.7329,0.0684
227,0.3727,0.2045,0.0226,0.3323,0.233,0.3727,0.9508,1.0,1.0,0.8836,0.9586,0.8836,0.0796,0.1195,0.7325,0.0684
228,0.3755,0.2029,0.0224,0.335,0.234,0.3755,0.9491,1.0,1.0,0.8751,0.9561,0.8751,0.0798,0.1199,0.7319,0.0684
229,0.3733,0.2064,0.0223,0.3333,0.2338,0.3733,0.9525,1.0,1.0,0.877,0.9574,0.877,0.0799,0.1202,0.7316,0.0683
230,0.3729,0.207,0.022,0.3322,0.2335,0.3729,0.956,1.0,1.0,0.8798,0.959,0.8798,0.08,0.1202,0.7314,0.0684
231,0.3758,0.2066,0.0218,0.3355,0.2349,0.3758,0.9497,1.0,1.0,0.8798,0.9574,0.8798,0.0802,0.1203,0.731,0.0685
232,0.3745,0.2069,0.0214,0.3361,0.2347,0.3745,0.9543,1.0,1.0,0.8742,0.9571,0.8742,0.0804,0.1205,0.7306,0.0686
233,0.3762,0.2077,0.0224,0.3362,0.2356,0.3762,0.9545,1.0,1.0,0.878,0.9581,0.878,0.0806,0.1209,0.7297,0.0688
234,0.3753,0.2079,0.0224,0.3346,0.235,0.3753,0.956,1.0,1.0,0.877,0.9582,0.877,0.0808,0.121,0.7291,0.069
235,0.3774,0.2098,0.0221,0.3404,0.2374,0.3774,0.954,1.0,1.0,0.8694,0.9559,0.8694,0.081,0.1214,0.7283,0.0692
236,0.3785,0.2087,0.0247,0.3403,0.2381,0.3785,0.9503,1.0,1.0,0.8694,0.9549,0.8694,0.0813,0.1217,0.7276,0.0695
237,0.3772,0.2093,0.0212,0.3398,0.2369,0.3772,0.9543,1.0,1.0,0.8789,0.9583,0.8789,0.0815,0.1217,0.7271,0.0696
238,0.3773,0.2082,0.0211,0.342,0.2372,0.3773,0.9534,1.0,1.0,0.8723,0.9564,0.8723,0.0818,0.122,0.7263,0.0699
239,0.3769,0.21,0.0209,0.338,0.2364,0.3769,0.96,1.0,1.0,0.878,0.9595,0.878,0.082,0.1225,0.7254,0.0701
240,0.3773,0.2137,0.0197,0.3395,0.2375,0.3773,0.958,1.0,1.0,0.8751,0.9583,0.8751,0.0822,0.1227,0.7248,0.0703
241,0.38,0.211,0.0231,0.343,0.2393,0.38,0.9557,1.0,1.0,0.8732,0.9572,0.8732,0.0825,0.1231,0.7239,0.0704
242,0.3789,0.2123,0.0211,0.3431,0.2388,0.3789,0.9588,1.0,1.0,0.8789,0.9594,0.8789,0.0827,0.1236,0.7229,0.0707
243,0.3797,0.2115,0.0199,0.3413,0.2381,0.3797,0.9588,1.0,1.0,0.8789,0.9594,0.8789,0.083,0.1241,0.7219,0.0709
244,0.3812,0.2126,0.023,0.3432,0.24,0.3812,0.9563,1.0,1.0,0.8789,0.9588,0.8789,0.0833,0.1246,0.7209,0.0712
245,0.3815,0.2167,0.0214,0.3437,0.2408,0.3815,0.9594,1.0,1.0,0.8808,0.9601,0.8808,0.0837,0.1251,0.7198,0.0714
246,0.3821,0.2141,0.0198,0.3463,0.2406,0.3821,0.9574,1.0,1.0,0.8789,0.9591,0.8789,0.084,0.1256,0.7189,0.0716
247,0.3827,0.2146,0.0224,0.3449,0.2411,0.3827,0.9594,1.0,1.0,0.8761,0.9589,0.8761,0.0843,0.1262,0.7175,0.072
248,0.3849,0.2141,0.0251,0.3484,0.2431,0.3849,0.9551,1.0,1.0,0.878,0.9583,0.878,0.0847,0.127,0.716,0.0723
249,0.3835,0.2173,0.0244,0.3462,0.2428,0.3835,0.9585,1.0,1.0,0.8761,0.9587,0.8761,0.0851,0.1276,0.7146,0.0727
250,0.3844,0.2148,0.0218,0.3477,0.2422,0.3844,0.9565,1.0,1.0,0.8751,0.9579,0.8751,0.0856,0.1282,0.7132,0.073
251,0.3863,0.2173,0.0234,0.3502,0.2443,0.3863,0.9545,1.0,1.0,0.878,0.9581,0.878,0.0861,0.1287,0.7118,0.0734
252,0.3853,0.217,0.0226,0.3502,0.2438,0.3853,0.96,1.0,1.0,0.8742,0.9585,0.8742,0.0865,0.1294,0.7102,0.0739
253,0.3865,0.2167,0.0218,0.3504,0.2438,0.3865,0.9554,1.0,1.0,0.8742,0.9574,0.8742,0.0869,0.1301,0.7088,0.0742
254,0.386,0.22,0.0204,0.3515,0.2445,0.386,0.962,1.0,1.0,0.8704,0.9581,0.8704,0.0874,0.1308,0.7071,0.0747
255,0.3858,0.2165,0.0209,0.3509,0.2435,0.3858,0.9614,1.0,1.0,0.8704,0.9579,0.8704,0.0879,0.1316,0.7053,0.0752
256,0.3871,0.2181,0.0213,0.3513,0.2444,0.3871,0.9585,1.0,1.0,0.8751,0.9584,0.8751,0.0884,0.132,0.7039,0.0757
257,0.3872,0.2179,0.0204,0.3508,0.2441,0.3872,0.9608,1.0,1.0,0.8723,0.9583,0.8723,0.0888,0.1327,0.7023,0.0762
258,0.3889,0.218,0.0211,0.3552,0.2458,0.3889,0.9631,1.0,1.0,0.8789,0.9605,0.8789,0.0893,0.1334,0.7005,0.0768
259,0.3893,0.2208,0.0217,0.3521,0.246,0.3893,0.9631,1.0,1.0,0.8732,0.9591,0.8732,0.0899,0.1342,0.6986,0.0773
260,0.3904,0.2203,0.0222,0.3558,0.2471,0.3904,0.9614,1.0,1.0,0.8675,0.9572,0.8675,0.0905,0.1348,0.6969,0.0779
261,0.3902,0.2214,0.0223,0.3563,0.2475,0.3902,0.9637,1.0,1.0,0.8704,0.9585,0.8704,0.0911,0.1358,0.6947,0.0785
262,0.3905,0.221,0.0212,0.3567,0.2473,0.3905,0.9611,1.0,1.0,0.8704,0.9579,0.8704,0.0916,0.1365,0.6929,0.079
263,0.3911,0.2196,0.0201,0.356,0.2467,0.3911,0.9637,1.0,1.0,0.8751,0.9597,0.8751,0.0921,0.1371,0.6911,0.0796
264,0.3919,0.2223,0.0231,0.3567,0.2485,0.3919,0.9628,1.0,1.0,0.8713,0.9585,0.8713,0.0928,0.1378,0.6893,0.0801
265,0.3921,0.221,0.0223,0.3562,0.2479,0.3921,0.9648,1.0,1.0,0.8694,0.9586,0.8694,0.0934,0.1389,0.687,0.0807
266,0.3932,0.2224,0.0223,0.3571,0.2488,0.3932,0.9648,1.0,1.0,0.8713,0.959,0.8713,0.0941,0.1396,0.6851,0.0813
267,0.3939,0.2235,0.0212,0.3582,0.2492,0.3939,0.9663,1.0,1.0,0.8675,0.9585,0.8675,0.0948,0.14,0.6833,0.0819
268,0.3945,0.225,0.023,0.3582,0.2502,0.3945,0.9654,1.0,1.0,0.8675,0.9582,0.8675,0.0956,0.1406,0.6812,0.0825
269,0.3951,0.2213,0.022,0.3585,0.2493,0.3951,0.9654,1.0,1.0,0.8723,0.9594,0.8723,0.0964,0.1414,0.6789,0.0833
270,0.3959,0.224,0.0245,0.3586,0.2507,0.3959,0.9646,1.0,1.0,0.8798,0.9611,0.8798,0.0972,0.1417,0.6772,0.084
271,0.3951,0.2229,0.0222,0.3571,0.2493,0.3951,0.9646,1.0,1.0,0.8694,0.9585,0.8694,0.0979,0.1424,0.6752,0.0846
272,0.3951,0.2234,0.0208,0.3565,0.249,0.3951,0.9697,1.0,1.0,0.8713,0.9603,0.8713,0.0986,0.1432,0.6728,0.0853
273,0.3975,0.2253,0.0229,0.3589,0.2511,0.3975,0.9637,1.0,1.0,0.878,0.9604,0.878,0.0994,0.1442,0.6704,0.0859
274,0.3973,0.2249,0.0225,0.3592,0.251,0.3973,0.9671,1.0,1.0,0.8742,0.9603,0.8742,0.1003,0.1452,0.6679,0.0866
275,0.3996,0.224,0.0241,0.3616,0.2523,0.3996,0.9643,1.0,1.0,0.8723,0.9591,0.8723,0.1011,0.1461,0.6655,0.0873
276,0.3988,0.2259,0.0225,0.3614,0.2522,0.3988,0.9691,1.0,1.0,0.8723,0.9604,0.8723,0.102,0.1473,0.6628,0.0879
277,0.3998,0.2251,0.021,0.3638,0.2524,0.3998,0.9683,1.0,1.0,0.8694,0.9594,0.8694,0.1029,0.148,0.6604,0.0887
278,0.4,0.2257,0.0248,0.3591,0.2524,0.4,0.968,1.0,1.0,0.8751,0.9608,0.8751,0.1038,0.1487,0.6581,0.0894
279,0.4007,0.2253,0.0215,0.3626,0.2525,0.4007,0.9688,1.0,1.0,0.8742,0.9608,0.8742,0.1047,0.1496,0.6557,0.0901
280,0.4026,0.2288,0.0263,0.3632,0.2552,0.4026,0.9666,1.0,1.0,0.8723,0.9597,0.8723,0.1057,0.1504,0.653,0.0908
281,0.4025,0.2252,0.0226,0.3636,0.2535,0.4025,0.9677,1.0,1.0,0.878,0.9614,0.878,0.1067,0.1514,0.6503,0.0915
282,0.4025,0.2266,0.0261,0.3634,0.2547,0.4025,0.9706,1.0,1.0,0.8761,0.9617,0.8761,0.1077,0.1526,0.6475,0.0922
283,0.4031,0.2247,0.0246,0.363,0.2538,0.4031,0.9686,1.0,1.0,0.8723,0.9602,0.8723,0.1087,0.1538,0.6445,0.093
284,0.4029,0.2279,0.0252,0.3632,0.2548,0.4029,0.9711,1.0,1.0,0.8713,0.9606,0.8713,0.1097,0.1549,0.6418,0.0936
285,0.4041,0.2287,0.0232,0.3652,0.2553,0.4041,0.9714,1.0,1.0,0.8723,0.9609,0.8723,0.1107,0.1562,0.6387,0.0943
286,0.4048,0.2266,0.0243,0.3643,0.255,0.4048,0.9723,1.0,1.0,0.8751,0.9618,0.8751,0.1118,0.1571,0.6359,0.0952
287,0.4062,0.2269,0.0227,0.3664,0.2556,0.4062,0.9691,1.0,1.0,0.8723,0.9604,0.8723,0.113,0.1578,0.6332,0.0961
288,0.4053,0.2264,0.0234,0.3649,0.255,0.4053,0.9731,1.0,1.0,0.8751,0.9621,0.8751,0.1141,0.1588,0.6302,0.0969
289,0.407,0.2269,0.0237,0.3661,0.2559,0.407,0.972,1.0,1.0,0.8666,0.9596,0.8666,0.1153,0.1595,0.6274,0.0978
290,0.4074,0.2268,0.0233,0.3648,0.2556,0.4074,0.9703,1.0,1.0,0.8742,0.9611,0.8742,0.1165,0.1604,0.6246,0.0984
291,0.4095,0.229,0.0251,0.3694,0.2583,0.4095,0.9728,1.0,1.0,0.8628,0.9589,0.8628,0.1177,0.1614,0.6216,0.0993
292,0.4091,0.2287,0.0237,0.3664,0.2569,0.4091,0.9726,1.0,1.0,0.8751,0.9619,0.8751,0.1191,0.1616,0.6191,0.1002
293,0.4101,0.2277,0.0234,0.3669,0.257,0.4101,0.972,1.0,1.0,0.8761,0.962,0.8761,0.1204,0.1623,0.6162,0.1011
294,0.4102,0.2291,0.0247,0.3659,0.2575,0.4102,0.9737,1.0,1.0,0.8761,0.9624,0.8761,0.1217,0.1633,0.613,0.102
295,0.4107,0.2299,0.0244,0.3664,0.2578,0.4107,0.9763,1.0,1.0,0.8751,0.9628,0.8751,0.1232,0.1638,0.6099,0.1031
296,0.4123,0.2288,0.025,0.3669,0.2583,0.4123,0.9728,1.0,1.0,0.8761,0.9622,0.8761,0.1246,0.1644,0.607,0.1039
297,0.4135,0.2289,0.0244,0.3705,0.2593,0.4135,0.9708,1.0,1.0,0.8675,0.9596,0.8675,0.1261,0.1654,0.6038,0.1048
298,0.4136,0.2297,0.0266,0.3662,0.2591,0.4136,0.9728,1.0,1.0,0.8808,0.9634,0.8808,0.1276,0.1668,0.6002,0.1054
299,0.4144,0.2319,0.0276,0.3701,0.261,0.4144,0.9723,1.0,1.0,0.8704,0.9607,0.8704,0.1291,0.1677,0.597,0.1063
