epoch,loss_g0,loss_g1,loss_g2,loss_g3,avg_loss,worst_loss,acc_g0,acc_g1,acc_g2,acc_g3,avg_acc,worst_acc,adv_prob_g0,adv_prob_g1,adv_prob_g2,adv_prob_g3
123,0.2322,0.1881,0.1523,0.29,0.2157,0.29,0.978,0.9946,0.9643,0.8988,0.9589,0.8988,0.25,0.25,0.25,0.25
124,0.2322,0.1883,0.1557,0.288,0.216,0.288,0.9791,0.9946,0.9464,0.8978,0.9545,0.8978,0.25,0.25,0.25,0.25
125,0.233,0.1932,0.1523,0.2911,0.2174,0.2911,0.978,1.0,0.9464,0.8997,0.956,0.8997,0.25,0.25,0.25,0.25
126,0.2304,0.1834,0.1547,0.2847,0.2133,0.2847,0.9768,1.0,0.9286,0.9016,0.9518,0.9016,0.25,0.25,0.25,0.25
127,0.2294,0.1809,0.1512,0.2838,0.2113,0.2838,0.9797,1.0,0.9643,0.9035,0.9619,0.9035,0.25,0.25,0.25,0.25
128,0.2313,0.1859,0.1436,0.2866,0.2119,0.2866,0.9771,1.0,0.9464,0.9026,0.9565,0.9026,0.25,0.25,0.25,0.25
129,0.2298,0.1844,0.1447,0.2813,0.2101,0.2813,0.9771,0.9946,0.9643,0.895,0.9577,0.895,0.25,0.25,0.25,0.25
130,0.2285,0.1841,0.1438,0.2792,0.2089,0.2792,0.9786,0.9946,0.9464,0.8997,0.9548,0.8997,0.25,0.25,0.25,0.25
131,0.2267,0.1827,0.142,0.2808,0.208,0.2808,0.978,0.9946,0.9464,0.9007,0.9549,0.9007,0.25,0.25,0.25,0.25
132,0.2256,0.1773,0.1461,0.2786,0.2069,0.2786,0.9803,1.0,0.9464,0.9016,0.9571,0.9016,0.25,0.25,0.25,0.25
133,0.2237,0.1784,0.1398,0.2783,0.2051,0.2783,0.982,1.0,0.9464,0.895,0.9559,0.895,0.25,0.25,0.25,0.25
134,0.224,0.1756,0.1427,0.279,0.2053,0.279,0.9811,0.9946,0.9464,0.9007,0.9557,0.9007,0.25,0.25,0.25,0.25
135,0.2251,0.1791,0.1487,0.2811,0.2085,0.2811,0.9806,1.0,0.9643,0.9026,0.9619,0.9026,0.25,0.25,0.25,0.25
136,0.2233,0.1722,0.1352,0.2768,0.2019,0.2768,0.9803,1.0,0.9643,0.9016,0.9615,0.9016,0.25,0.25,0.25,0.25
137,0.223,0.1725,0.1443,0.2791,0.2047,0.2791,0.9786,0.9946,0.9643,0.9007,0.9595,0.9007,0.25,0.25,0.25,0.25
138,0.2208,0.169,0.1368,0.2764,0.2008,0.2764,0.982,1.0,0.9643,0.9007,0.9617,0.9007,0.25,0.25,0.25,0.25
139,0.2204,0.1643,0.1366,0.2793,0.2001,0.2793,0.982,1.0,0.9643,0.8978,0.961,0.8978,0.25,0.25,0.25,0.25
140,0.2209,0.1707,0.1353,0.2741,0.2003,0.2741,0.9791,1.0,0.9464,0.9016,0.9568,0.9016,0.25,0.25,0.25,0.25
141,0.2199,0.1659,0.1349,0.2721,0.1982,0.2721,0.9803,1.0,0.9464,0.9101,0.9592,0.9101,0.25,0.25,0.25,0.25
142,0.2184,0.1662,0.1333,0.2715,0.1973,0.2715,0.9808,1.0,0.9464,0.9044,0.9579,0.9044,0.25,0.25,0.25,0.25
143,0.2192,0.1648,0.1294,0.2752,0.1972,0.2752,0.982,1.0,0.9643,0.9035,0.9624,0.9035,0.25,0.25,0.25,0.25
144,0.217,0.1662,0.129,0.2716,0.1959,0.2716,0.9826,1.0,0.9643,0.9016,0.9621,0.9016,0.25,0.25,0.25,0.25
145,0.218,0.1606,0.128,0.2744,0.1952,0.2744,0.9826,1.0,0.9821,0.9007,0.9663,0.9007,0.25,0.25,0.25,0.25
146,0.2175,0.1606,0.1346,0.2679,0.1952,0.2679,0.9806,1.0,0.9821,0.9044,0.9668,0.9044,0.25,0.25,0.25,0.25
147,0.2156,0.162,0.1255,0.2713,0.1936,0.2713,0.9814,1.0,0.9643,0.9044,0.9625,0.9044,0.25,0.25,0.25,0.25
148,0.2151,0.16,0.123,0.2716,0.1924,0.2716,0.9811,1.0,0.9643,0.9054,0.9627,0.9054,0.25,0.25,0.25,0.25
149,0.2148,0.1577,0.1282,0.2649,0.1914,0.2649,0.9834,1.0,0.9821,0.9026,0.967,0.9026,0.25,0.25,0.25,0.25
150,0.215,0.1566,0.1279,0.265,0.1911,0.265,0.9814,1.0,0.9643,0.9063,0.963,0.9063,0.25,0.25,0.25,0.25
151,0.2131,0.156,0.1196,0.2637,0.1881,0.2637,0.9851,1.0,0.9643,0.9063,0.9639,0.9063,0.25,0.25,0.25,0.25
152,0.2126,0.1562,0.1187,0.2619,0.1873,0.2619,0.9834,1.0,0.9643,0.9082,0.964,0.9082,0.25,0.25,0.25,0.25
153,0.2141,0.153,0.1191,0.2634,0.1874,0.2634,0.9826,1.0,0.9821,0.9092,0.9685,0.9092,0.25,0.25,0.25,0.25
154,0.2126,0.1526,0.1104,0.2616,0.1843,0.2616,0.9834,1.0,0.9643,0.9073,0.9637,0.9073,0.25,0.25,0.25,0.25
