epoch,loss_g0,loss_g1,loss_g2,loss_g3,avg_loss,worst_loss,acc_g0,acc_g1,acc_g2,acc_g3,avg_acc,worst_acc,adv_prob_g0,adv_prob_g1,adv_prob_g2,adv_prob_g3
133,0.1759,0.0335,0.0004,0.1195,0.0823,0.1759,0.968,1.0,1.0,0.9707,0.9847,0.968,0.0016,0.0086,0.9883,0.0016
134,0.1804,0.0354,0.0004,0.1294,0.0864,0.1804,0.9677,1.0,1.0,0.9546,0.9806,0.9546,0.0015,0.0083,0.9886,0.0016
135,0.1825,0.0351,0.0004,0.1301,0.0871,0.1825,0.9637,1.0,1.0,0.9622,0.9815,0.9622,0.0015,0.008,0.989,0.0015
136,0.1832,0.035,0.0004,0.1289,0.0869,0.1832,0.9677,1.0,1.0,0.9565,0.981,0.9565,0.0015,0.0078,0.9893,0.0015
137,0.187,0.0362,0.0003,0.1362,0.0899,0.187,0.966,1.0,1.0,0.9546,0.9801,0.9546,0.0015,0.0075,0.9896,0.0014
138,0.1853,0.0366,0.0005,0.1337,0.089,0.1853,0.9683,1.0,1.0,0.9584,0.9817,0.9584,0.0014,0.0073,0.9899,0.0014
139,0.1895,0.0365,0.0004,0.1364,0.0907,0.1895,0.966,1.0,1.0,0.9584,0.9811,0.9584,0.0014,0.0071,0.9902,0.0013
140,0.1964,0.0385,0.0007,0.1486,0.096,0.1964,0.9631,1.0,1.0,0.9376,0.9752,0.9376,0.0014,0.0068,0.9905,0.0013
141,0.194,0.0404,0.0004,0.1435,0.0946,0.194,0.9657,1.0,1.0,0.9527,0.9796,0.9527,0.0014,0.0066,0.9907,0.0013
142,0.1937,0.0375,0.0003,0.1418,0.0933,0.1937,0.966,1.0,1.0,0.9536,0.9799,0.9536,0.0013,0.0064,0.991,0.0012
143,0.1946,0.0415,0.0004,0.1442,0.0952,0.1946,0.9666,1.0,1.0,0.9489,0.9789,0.9489,0.0013,0.0062,0.9912,0.0012
144,0.1994,0.0411,0.0004,0.1476,0.0971,0.1994,0.9651,1.0,1.0,0.9518,0.9792,0.9518,0.0013,0.0061,0.9915,0.0012
145,0.1993,0.0421,0.0004,0.1495,0.0978,0.1993,0.9674,1.0,1.0,0.9489,0.9791,0.9489,0.0013,0.0059,0.9917,0.0012
146,0.2024,0.0423,0.0006,0.1535,0.0997,0.2024,0.966,1.0,1.0,0.9499,0.979,0.9499,0.0013,0.0057,0.9919,0.0011
147,0.2065,0.0453,0.0005,0.1581,0.1026,0.2065,0.966,1.0,1.0,0.9508,0.9792,0.9508,0.0013,0.0055,0.9921,0.0011
148,0.2085,0.0455,0.0004,0.157,0.1029,0.2085,0.9628,1.0,1.0,0.9499,0.9782,0.9499,0.0012,0.0054,0.9923,0.0011
149,0.2087,0.0472,0.0003,0.1585,0.1037,0.2087,0.964,1.0,1.0,0.9432,0.9768,0.9432,0.0012,0.0052,0.9925,0.0011
150,0.2095,0.0469,0.0003,0.1587,0.1038,0.2095,0.9651,1.0,1.0,0.9404,0.9764,0.9404,0.0012,0.0051,0.9926,0.001
151,0.2112,0.0464,0.0004,0.1626,0.1052,0.2112,0.9663,1.0,1.0,0.9395,0.9764,0.9395,0.0012,0.0049,0.9928,0.001
152,0.2114,0.0498,0.0004,0.1612,0.1057,0.2114,0.966,1.0,1.0,0.9461,0.978,0.9461,0.0012,0.0048,0.993,0.001
153,0.213,0.0507,0.0003,0.1626,0.1066,0.213,0.9654,1.0,1.0,0.9432,0.9772,0.9432,0.0012,0.0047,0.9931,0.001
154,0.2206,0.051,0.0004,0.1705,0.1106,0.2206,0.9617,1.0,1.0,0.9413,0.9758,0.9413,0.0012,0.0046,0.9933,0.001
155,0.223,0.0544,0.0005,0.171,0.1122,0.223,0.9591,1.0,1.0,0.9461,0.9763,0.9461,0.0012,0.0044,0.9934,0.001
156,0.2244,0.0548,0.0003,0.1768,0.1141,0.2244,0.9623,1.0,1.0,0.9319,0.9735,0.9319,0.0012,0.0043,0.9935,0.0009
157,0.2258,0.0556,0.0004,0.1686,0.1126,0.2258,0.9626,1.0,1.0,0.9404,0.9757,0.9404,0.0012,0.0042,0.9937,0.0009
158,0.2296,0.0562,0.0003,0.1792,0.1163,0.2296,0.9608,1.0,1.0,0.9385,0.9748,0.9385,0.0012,0.0041,0.9938,0.0009
159,0.2288,0.0577,0.0003,0.1816,0.1171,0.2288,0.9637,1.0,1.0,0.9328,0.9741,0.9328,0.0012,0.004,0.9939,0.0009
